0, 28, 471, 255
1, 28, 1686, 39
2, 28, 376, 127
3, 28, 400, 119
4, 28, 344, 216
5, 28, 488, 544
6, 254, 1510, 613
7, 254, 1509, 639
8, 215, 1505, 653
9, 36, 1495, 653
10, 28, 416, 280
11, 28, 847, 423
12, 28, 1302, 263
13, 28, 0, 248
14, 28, 206, 66
15, 28, 176, 222
16, 28, 248, 675
17, 28, 1279, 294
18, 28, 111, 264
19, 254, 1553, 620
20, 254, 1547, 640
21, 53, 1538, 650
22, 28, 232, 15
23, 28, 416, 191
24, 28, 264, 456
25, 28, 199, 200
26, 28, 1648, 3
27, 28, 168, 4
28, 28, 407, 104
29, 28, 272, 3
30, 28, 135, 48
31, 254, 1591, 612
32, 250, 1588, 634
33, 43, 1580, 645
34, 28, 1304, 296
35, 28, 192, 335
36, 28, 376, 303
37, 28, 143, 3
38, 28, 419, 72
39, 28, 392, 120
40, 28, 128, 191
41, 28, 31, 259
42, 28, 112, 187
43, 254, 1629, 619
44, 206, 1622, 635
45, 32, 1610, 637
46, 28, 167, 32
47, 28, 391, 320
48, 28, 703, 479
49, 28, 203, 15
50, 28, 223, 24
51, 28, 152, 399
52, 28, 367, 207
53, 28, 407, 78
54, 254, 1667, 614
55, 196, 1661, 628
56, 28, 424, 40
57, 28, 119, 440
58, 28, 328, 204
59, 28, 223, 320
60, 28, 352, 128
61, 28, 279, 336
62, 28, 408, 280
63, 28, 431, 280
64, 254, 1488, 627
65, 254, 1482, 647
66, 36, 1474, 654
67, 28, 368, 159
68, 28, 199, 56
69, 28, 151, 275
70, 28, 408, 87
71, 28, 158, 120
72, 28, 327, 184
73, 28, 159, 134
74, 28, 447, 111
75, 28, 183, 72
76, 254, 1529, 609
77, 255, 1531, 633
78, 229, 1525, 649
79, 31, 1515, 650
80, 28, 303, 232
81, 28, 272, 38
82, 28, 151, 47
83, 28, 1344, 279
84, 28, 111, 231
85, 28, 151, 40
86, 28, 383, 263
87, 28, 175, 56
