2560, 148, 1130, 658
2561, 23, 8, 1008
2562, 23, 32, 1032
2563, 22, 56, 6
2564, 23, 23, 152
2565, 22, 22, 8
2566, 22, 48, 3
2567, 23, 32, 1072
2568, 32, 1210, 784
2569, 22, 64, 0
2570, 22, 38, 0
2571, 23, 15, 71
2572, 22, 46, 0
2573, 23, 55, 15
2574, 25, 1124, 639
2575, 22, 24, 5
2576, 22, 80, 5
2577, 22, 45, 0
2578, 22, 72, 0
2579, 22, 79, 0
2580, 23, 23, 48
2581, 99, 1138, 709
2582, 92, 1154, 715
2583, 22, 47, 13
2584, 23, 32, 16
2585, 23, 47, 1056
2586, 22, 77, 0
2587, 22, 24, 0
2588, 22, 48, 0
2589, 23, 806, 160
2590, 65, 1339, 834
2591, 71, 1372, 814
2592, 187, 1390, 779
2593, 141, 1404, 714
2594, 229, 1392, 655
2595, 236, 1370, 599
2596, 189, 1344, 550
2597, 163, 1320, 522
2598, 149, 1297, 505
2599, 192, 1275, 487
2600, 172, 1255, 463
2601, 223, 1229, 436
2602, 176, 1204, 405
2603, 196, 1178, 378
2604, 174, 1156, 355
2605, 125, 1135, 331
2606, 157, 1113, 309
2607, 154, 1093, 281
2608, 118, 1076, 261
2609, 103, 1065, 249
2610, 36, 1053, 245
2611, 219, 1139, 479
2612, 179, 1159, 498
2613, 163, 1177, 516
2614, 196, 1193, 535
2615, 97, 1206, 557
2616, 207, 1223, 575
2617, 206, 1241, 599
2618, 249, 1266, 629
2619, 23, 23, 1040
2620, 23, 23, 47
2621, 23, 70, 40
2622, 23, 62, 55
2623, 22, 54, 11
2624, 105, 1405, 755
2625, 84, 1405, 803
2626, 22, 376, 0
2627, 22, 39, 6
2628, 23, 32, 1042
2629, 22, 24, 3
2630, 22, 63, 5
2631, 22, 56, 6
2632, 22, 19, 0
2633, 23, 87, 7
2634, 28, 1175, 736
2635, 32, 1157, 733
2636, 25, 1139, 725
2637, 22, 23, 5
2638, 23, 40, 1056
2639, 23, 23, 51
2640, 23, 32, 1058
2641, 22, 23, 5
2642, 22, 21, 8
2643, 22, 66, 0
2644, 22, 71, 0
2645, 23, 40, 0
2646, 22, 373, 0
2647, 22, 39, 5
2648, 23, 64, 40
2649, 22, 64, 5
2650, 22, 30, 0
2651, 22, 48, 8
2652, 23, 71, 16
2653, 22, 8, 5
2654, 22, 40, 2
2655, 22, 40, 3
2656, 23, 1159, 231
2657, 22, 39, 5
2658, 22, 48, 2
2659, 23, 23, 1000
2660, 22, 54, 0
2661, 22, 95, 0
2662, 22, 85, 0
2663, 23, 64, 19
2664, 22, 32, 0
2665, 22, 376, 3
2666, 23, 1192, 416
2667, 22, 0, 2
2668, 22, 78, 0
2669, 199, 1463, 723
2670, 143, 1464, 688
2671, 207, 1487, 637
2672, 176, 1486, 593
2673, 120, 1474, 555
2674, 113, 1455, 522
2675, 51, 1440, 490
2676, 96, 1422, 459
2677, 75, 1405, 423
2678, 204, 1390, 390
2679, 186, 1380, 354
2680, 196, 1374, 313
2681, 149, 1363, 278
2682, 82, 1345, 252
2683, 73, 1324, 236
2684, 105, 1304, 220
2685, 23, 40, 1040
2686, 23, 40, 1071
2687, 23, 0, 1026
2688, 22, 46, 0
2689, 22, 32, 8
2690, 23, 63, 24
2691, 23, 38, 31
2692, 22, 48, 0
2693, 23, 8, 112
2694, 23, 6, 31
2695, 22, 66, 0
2696, 22, 87, 0
2697, 22, 70, 8
2698, 22, 7, 5
2699, 22, 85, 0
2700, 23, 1247, 415
2701, 22, 94, 0
2702, 22, 48, 0
2703, 22, 64, 0
2704, 23, 23, 47
2705, 119, 1453, 538
2706, 165, 1436, 498
2707, 158, 1415, 468
2708, 185, 1394, 440
2709, 166, 1376, 410
2710, 155, 1353, 381
2711, 164, 1337, 344
2712, 179, 1319, 313
2713, 165, 1305, 280
2714, 158, 1288, 251
2715, 66, 1265, 229
2716, 107, 1247, 213
2717, 63, 1229, 197
2718, 22, 70, 0
2719, 22, 72, 0
2720, 101, 899, 425
2721, 22, 21, 8
2722, 23, 80, 31
2723, 135, 918, 434
2724, 132, 906, 395
2725, 112, 902, 356
2726, 39, 904, 328
2727, 22, 95, 0
2728, 23, 24, 136
2729, 184, 941, 446
2730, 192, 931, 406
2731, 167, 924, 367
2732, 140, 919, 331
2733, 201, 976, 456
2734, 195, 968, 416
2735, 171, 959, 376
2736, 203, 949, 338
2737, 159, 939, 303
2738, 71, 937, 290
2739, 27, 938, 284
2740, 41, 962, 270
2741, 82, 966, 275
2742, 176, 974, 286
2743, 179, 981, 324
2744, 22, 59, 8
2745, 145, 1013, 278
2746, 81, 1002, 264
2747, 45, 992, 260
2748, 22, 93, 0
2749, 113, 1051, 273
2750, 79, 1041, 258
2751, 44, 1032, 251
2752, 23, 24, 1056
2753, 27, 893, 618
2754, 22, 24, 0
2755, 23, 191, 64
2756, 104, 909, 637
2757, 22, 56, 6
2758, 23, 23, 1016
2759, 23, 23, 24
2760, 25, 916, 674
2761, 126, 919, 668
2762, 141, 925, 654
2763, 23, 8, 184
2764, 135, 937, 689
2765, 150, 942, 676
2766, 147, 949, 662
2767, 22, 64, 0
2768, 23, 24, 6
2769, 23, 24, 136
2770, 131, 966, 700
2771, 130, 972, 684
2772, 52, 976, 673
2773, 132, 983, 657
2774, 22, 22, 0
2775, 22, 30, 0
2776, 23, 56, 38
2777, 23, 8, 64
2778, 22, 40, 3
2779, 22, 77, 0
2780, 22, 82, 0
2781, 23, 40, 1076
2782, 22, 72, 0
2783, 23, 1174, 471
2784, 23, 16, 984
2785, 23, 0, 992
2786, 156, 1137, 686
2787, 60, 1156, 690
2788, 23, 23, 16
2789, 22, 63, 0
