2560, 174, 959, 493
2561, 254, 961, 476
2562, 254, 962, 460
2563, 255, 963, 439
2564, 255, 963, 420
2565, 255, 963, 401
2566, 254, 963, 383
2567, 254, 965, 365
2568, 254, 956, 376
2569, 254, 953, 394
2570, 254, 953, 415
2571, 255, 953, 433
2572, 254, 953, 450
2573, 255, 951, 469
2574, 254, 951, 485
2575, 254, 946, 618
2576, 255, 946, 598
2577, 255, 949, 578
2578, 255, 950, 559
2579, 254, 961, 544
2580, 255, 965, 529
2581, 254, 969, 512
2582, 255, 973, 496
2583, 254, 979, 479
2584, 255, 985, 466
2585, 255, 989, 449
2586, 255, 994, 431
2587, 255, 994, 414
2588, 255, 997, 395
2589, 255, 998, 375
2590, 254, 999, 363
2591, 239, 1004, 356
2592, 21, 5, 0
2593, 21, 50, 0
2594, 21, 48, 0
2595, 21, 24, 4
2596, 21, 56, 7
2597, 21, 40, 4
2598, 21, 28, 3
2599, 22, 24, 63
2600, 21, 30, 8
2601, 21, 40, 7
2602, 21, 62, 0
2603, 21, 32, 8
2604, 21, 30, 6
2605, 21, 86, 8
2606, 21, 72, 0
2607, 21, 32, 14
2608, 21, 40, 0
2609, 22, 39, 27
2610, 21, 34, 0
2611, 21, 80, 0
2612, 21, 48, 8
2613, 21, 75, 0
2614, 21, 24, 6
2615, 21, 80, 0
2616, 21, 64, 0
2617, 21, 37, 13
2618, 21, 42, 0
2619, 21, 23, 0
2620, 21, 32, 11
2621, 21, 53, 0
2622, 21, 23, 0
2623, 21, 36, 0
2624, 21, 94, 4
2625, 201, 1019, 361
2626, 254, 1017, 368
2627, 254, 1012, 378
2628, 254, 1009, 394
2629, 255, 1009, 415
2630, 255, 1007, 432
2631, 255, 1004, 450
2632, 255, 999, 464
2633, 255, 992, 478
2634, 255, 988, 492
2635, 255, 979, 509
2636, 255, 976, 525
2637, 254, 972, 543
2638, 255, 969, 564
2639, 255, 965, 582
2640, 255, 965, 603
2641, 254, 964, 624
2642, 254, 1015, 448
2643, 255, 1014, 462
2644, 255, 1013, 476
2645, 255, 1011, 488
2646, 255, 1010, 503
2647, 255, 1007, 519
2648, 254, 1004, 538
2649, 255, 1003, 559
2650, 255, 999, 580
2651, 255, 997, 602
2652, 255, 997, 622
2653, 255, 1063, 633
2654, 255, 1069, 612
2655, 254, 1072, 589
2656, 255, 1076, 568
2657, 254, 1077, 549
2658, 255, 1078, 533
2659, 255, 1078, 517
2660, 254, 1072, 505
2661, 255, 1069, 493
2662, 255, 1068, 480
2663, 254, 1066, 464
2664, 255, 1064, 449
2665, 255, 1063, 434
2666, 254, 1059, 415
2667, 254, 1054, 399
2668, 252, 1050, 387
2669, 34, 1032, 368
2670, 22, 11, 183
2671, 21, 62, 6
2672, 21, 22, 6
2673, 21, 32, 0
2674, 21, 69, 0
2675, 21, 38, 3
2676, 21, 56, 8
2677, 21, 22, 6
2678, 21, 23, 16
2679, 21, 48, 3
2680, 21, 0, 3
2681, 21, 32, 0
2682, 21, 78, 0
2683, 21, 28, 8
2684, 22, 31, 39
2685, 21, 78, 6
2686, 21, 80, 0
2687, 21, 40, 8
2688, 255, 1032, 631
2689, 255, 1038, 608
2690, 255, 1039, 588
2691, 255, 1044, 570
2692, 255, 1043, 549
2693, 255, 1045, 531
2694, 255, 1045, 514
2695, 255, 1044, 500
2696, 255, 1046, 485
2697, 254, 1044, 467
2698, 254, 1045, 452
2699, 254, 1044, 435
2700, 255, 1046, 418
