0, 33, 803, 746
1, 33, 804, 747
2, 32, 803, 744
3, 170, 1475, 562
4, 250, 1492, 570
5, 251, 1505, 592
6, 251, 1514, 618
7, 252, 1520, 646
8, 249, 1518, 670
9, 106, 1508, 680
10, 52, 1495, 679
11, 33, 803, 744
12, 32, 803, 743
13, 33, 803, 745
14, 32, 803, 744
15, 33, 803, 744
16, 214, 1520, 569
17, 250, 1536, 580
18, 250, 1552, 600
19, 252, 1562, 627
20, 251, 1562, 655
21, 245, 1555, 674
22, 238, 1555, 674
23, 33, 803, 745
24, 33, 803, 745
25, 32, 803, 743
26, 32, 803, 743
27, 33, 804, 749
28, 118, 1558, 569
29, 237, 1578, 577
30, 250, 1593, 596
31, 252, 1602, 623
32, 251, 1604, 650
33, 243, 1598, 671
34, 90, 1584, 675
35, 32, 803, 743
36, 32, 803, 743
37, 33, 803, 746
38, 33, 804, 748
39, 32, 803, 743
40, 242, 1608, 571
41, 249, 1628, 585
42, 251, 1641, 608
43, 251, 1646, 635
44, 248, 1641, 659
45, 224, 1630, 671
46, 32, 803, 743
47, 32, 803, 746
48, 32, 803, 743
49, 32, 805, 760
50, 33, 803, 745
51, 130, 1644, 572
52, 249, 1665, 581
53, 252, 1680, 603
54, 252, 1686, 630
55, 248, 1681, 654
56, 102, 1669, 663
57, 32, 803, 744
58, 32, 803, 744
59, 32, 803, 744
60, 33, 803, 746
61, 34, 1670, 572
62, 235, 1689, 573
63, 249, 1707, 589
64, 252, 1494, 635
65, 244, 1493, 662
66, 243, 1484, 678
67, 66, 1473, 681
68, 32, 803, 743
69, 33, 804, 748
70, 32, 803, 745
71, 32, 803, 744
72, 32, 803, 743
73, 41, 1492, 567
74, 239, 1510, 572
75, 251, 1526, 588
76, 251, 1536, 613
77, 246, 1536, 613
78, 249, 1539, 665
79, 227, 1528, 677
80, 33, 803, 746
81, 33, 804, 749
82, 32, 803, 742
83, 32, 803, 743
84, 32, 803, 747
85, 32, 803, 744
86, 230, 1542, 571
87, 251, 1561, 582
88, 250, 1576, 603
89, 252, 1584, 631
90, 251, 1584, 657
91, 234, 1575, 673
92, 49, 1560, 676
93, 32, 803, 744
94, 32, 803, 744
95, 32, 803, 748
96, 32, 803, 743
97, 33, 803, 749
98, 238, 1589, 571
99, 249, 1609, 584
100, 252, 1622, 608
101, 251, 1626, 636
102, 250, 1621, 659
103, 219, 1609, 672
104, 33, 803, 748
105, 32, 803, 747
106, 33, 803, 747
107, 33, 803, 745
108, 32, 803, 744
109, 73, 1623, 570
110, 247, 1646, 578
111, 252, 1661, 600
112, 252, 1667, 627
113, 249, 1663, 652
114, 232, 1653, 666
115, 33, 803, 747
116, 32, 803, 744
117, 33, 803, 749
118, 32, 803, 744
119, 33, 803, 747
120, 212, 1663, 571
121, 250, 1685, 580
122, 251, 1700, 603
123, 250, 1705, 631
124, 248, 1698, 652
125, 147, 1683, 660
126, 32, 803, 744
127, 32, 803, 746
128, 32, 803, 747
129, 33, 803, 749
130, 33, 803, 748
131, 32, 803, 747
132, 33, 803, 746
133, 32, 803, 746
134, 32, 803, 744
135, 33, 803, 745
136, 32, 803, 745
137, 32, 803, 744
138, 33, 803, 746
139, 32, 803, 745
140, 32, 803, 746
141, 33, 803, 749
142, 32, 803, 744
143, 33, 803, 748
144, 33, 803, 746
145, 33, 803, 747
146, 32, 803, 743
147, 32, 803, 744
148, 32, 803, 744
149, 32, 803, 745
150, 32, 803, 747
151, 32, 803, 747
152, 32, 804, 752
153, 32, 803, 748
154, 33, 803, 747
155, 33, 803, 750
156, 32, 803, 744
157, 32, 803, 747
158, 33, 803, 747
159, 32, 803, 743
160, 32, 803, 743
161, 32, 803, 747
162, 33, 803, 748
163, 33, 803, 749
164, 32, 803, 744
165, 33, 803, 748
166, 33, 804, 758
167, 33, 803, 747
168, 33, 803, 746
169, 33, 803, 749
170, 33, 803, 749
171, 32, 803, 743
172, 33, 804, 752
173, 32, 803, 743
174, 33, 803, 748
175, 32, 803, 747
176, 33, 803, 750
177, 33, 803, 748
178, 33, 804, 753
179, 33, 804, 752
180, 32, 803, 744
181, 33, 804, 752
182, 32, 803, 744
183, 32, 803, 745
184, 32, 804, 752
185, 33, 803, 748
186, 32, 803, 744
187, 32, 803, 744
188, 33, 803, 748
189, 33, 803, 747
190, 32, 803, 746
191, 32, 803, 745
192, 33, 805, 774
193, 32, 803, 744
194, 32, 803, 747
195, 33, 804, 759
196, 32, 803, 748
197, 32, 803, 747
198, 33, 804, 752
199, 32, 803, 744
200, 32, 803, 743
201, 33, 804, 752
202, 33, 803, 749
203, 33, 803, 748
204, 32, 803, 747
205, 32, 803, 748
206, 32, 803, 746
207, 32, 803, 748
208, 33, 803, 750
209, 33, 804, 753
210, 32, 803, 744
211, 32, 804, 752
212, 32, 804, 751
213, 33, 803, 750
214, 32, 803, 748
215, 33, 803, 750
216, 33, 804, 753
217, 32, 803, 747
218, 33, 803, 748
219, 32, 803, 745
220, 33, 804, 753
221, 33, 803, 750
222, 33, 804, 752
223, 33, 803, 747
224, 33, 805, 774
225, 32, 803, 747
226, 34, 804, 752
227, 33, 804, 753
228, 33, 803, 750
229, 33, 804, 753
230, 33, 803, 748
231, 33, 804, 753
232, 33, 803, 748
233, 32, 803, 743
234, 32, 803, 747
235, 32, 804, 752
236, 33, 803, 750
237, 32, 803, 748
238, 32, 803, 748
239, 33, 803, 750
240, 32, 803, 744
241, 32, 803, 747
242, 32, 803, 747
243, 32, 803, 744
244, 33, 803, 750
245, 32, 803, 743
246, 33, 803, 748
247, 32, 803, 744
248, 34, 803, 750
249, 32, 803, 743
250, 33, 804, 752
251, 32, 803, 747
252, 32, 803, 743
253, 32, 804, 758
254, 32, 803, 743
255, 32, 804, 752
256, 33, 803, 746
257, 32, 803, 745
258, 33, 804, 752
259, 33, 804, 752
260, 32, 803, 743
261, 32, 803, 744
262, 33, 804, 751
263, 32, 803, 744
264, 33, 804, 751
265, 32, 803, 743
266, 33, 804, 752
267, 32, 803, 744
268, 32, 804, 758
269, 32, 803, 744
270, 32, 803, 747
271, 44, 1147, 676
272, 108, 1154, 679
